protein,log2FC,p_value,mean_tumor,mean_normal,q_value,significant
BPIFA1,0.2526943843384335,0.6518067499968847,-3.542598090909091,-3.7952924752475243,0.6768353350886829,False
BPIFB1,-1.1993787479747975,0.031040631003414483,-1.8004662727272729,-0.6010875247524753,0.037646279196873925,True
BPNT1,0.8956271746174618,1.4227850350309754e-14,0.4854228181818181,-0.4102043564356436,3.5077236426667594e-14,True
BPTF,1.2618156804680467,3.85934001360484e-43,0.5016073636363637,-0.7602083168316831,4.1071638539433446e-42,True
BRAF,-0.48891053015301533,3.461545260961602e-05,-0.22577627272727274,0.2631342574257426,5.2127955609937614e-05,False
BRAT1,0.40414870477047704,3.52671956716256e-05,0.21527009090909094,-0.1888786138613861,5.30926746382807e-05,False
BRCA2,-0.2546977848784879,0.1184786758204837,-0.18975263636363637,0.0649451485148515,0.13557869088735763,False
BRD1,-0.002238810981098127,0.9803806547447835,0.09128554545454545,0.09352435643564358,0.982129680994197,False
BRD2,0.37591108100810083,1.6815965936793327e-06,0.23367009090909094,-0.1422409900990099,2.7402733156816164e-06,False
BRD3,-0.6745855346534653,3.943370769318743e-15,-0.09607899999999997,0.5785065346534654,9.929680127648831e-15,True
BRD7,0.3438798118811881,1.0942440618414411e-05,0.277521,-0.06635881188118811,1.704577972313707e-05,False
BRD9,0.23729279117911795,0.0037374281248626685,0.14628645454545458,-0.09100633663366338,0.004882645255226363,False
BRDT,0.40167837893789377,0.006641612649251615,-0.014687363636363639,-0.4163657425742574,0.008509036954738413,False
BRF1,-0.022068297929793,0.837838335937033,0.02491645454545454,0.04698475247524754,0.8516669955121837,False
BRI3,-0.8273513186318632,3.536787521413989e-06,-0.4859540909090909,0.34139722772277226,5.656252919989603e-06,True
BRI3BP,0.8600523753375338,5.119701769447726e-06,0.35444445454545453,-0.5056079207920792,8.117035889577809e-06,True
BRIX1,1.565856301530153,7.716846408997589e-23,0.3155737272727272,-1.2502825742574257,2.849710476607001e-22,True
BRK1,-1.1130884599459945,7.24175015678104e-26,-0.3137017272727273,0.7993867326732672,3.0999886545574807e-25,True
BRMS1,-0.2693086849684968,0.03675922129456952,-0.011408090909090897,0.2579005940594059,0.044300407332150064,False
BRMS1L,0.1513744293429343,0.11651076297849045,0.16155918181818182,0.01018475247524753,0.1334547328284941,False
BROX,1.292495680468047,7.205737146704928e-20,0.40008736363636366,-0.8924083168316832,2.2619522131682095e-19,True
BRPF1,0.00547190009000903,0.9357348018728341,0.14567645454545455,0.14020455445544552,0.9419513253904961,False
BRPF3,0.5780938262826282,4.836046177312285e-06,0.3283637272727272,-0.24973009900990092,7.678791884335176e-06,True
BRWD1,0.6634890198019802,0.00030015731576476135,0.190551,-0.4729380198019802,0.00042695600302345576,True
BRWD3,0.1662801737173717,0.5127987187816541,0.18447027272727273,0.018190099009901026,0.5416815944992441,False
BSCL2,1.0151786957695772,6.321598022841278e-06,0.3928446363636364,-0.6223340594059407,9.96959767487904e-06,True
BSDC1,1.2289431242124211,3.6045950659037846e-30,0.5353882727272727,-0.6935548514851484,1.895838264414189e-29,True
BSG,1.0702805139513953,1.7818559171583906e-13,0.3876464545454546,-0.6826340594059407,4.159842647393983e-13,True
BSPRY,0.7766403519351934,7.609052621578104e-05,0.17680827272727268,-0.5998320792079207,0.00011216185349843203,True
BST1,-1.911206830783078,2.683797843672077e-20,-0.7212844545454544,1.1899223762376236,8.582758531220653e-20,True
BST2,-2.4988059576957697,1.5818561307173869e-22,-1.155305363636364,1.343500594059406,5.741596434915656e-22,True
BTAF1,0.5208097308730872,2.7836737331630704e-10,0.27185190909090906,-0.2489578217821782,5.552225126781167e-10,True
BTBD1,-0.21797167146714672,0.09360279074398863,-0.03908790909090908,0.17888376237623763,0.10820201506928014,False
BTBD10,0.720296609360936,2.1221219920548212e-05,0.37799027272727265,-0.34230633663366333,3.237100756816127e-05,True
BTBD2,0.46095582448244826,0.00013544148795782948,0.1902346363636364,-0.27072118811881185,0.00019691203838645145,False
BTBD9,-0.18279863996399642,0.14528203147681273,-0.03432081818181818,0.14847782178217825,0.16459319635386357,False
BTD,-2.291244427542754,2.7512566719409575e-54,-0.6721180909090909,1.6191263366336632,6.298200525263401e-53,True
BTF3,1.0135846633663366,2.232829323713627e-28,0.491311,-0.5222736633663366,1.0792196822364702e-27,True
BTF3L4,1.1883783087308732,2.332855764190551e-37,0.544460090909091,-0.6439182178217823,1.8061185016190592e-36,True
BTK,-0.7666937344734474,4.0877492490720273e-08,-0.16099809090909092,0.6056956435643565,7.261193586088866e-08,True
BTN2A1,-1.2650904221422143,1.371045916345191e-18,-0.4458908181818183,0.819199603960396,4.0658603036443595e-18,True
BTN3A1,-1.8786298820882092,4.301782242528715e-27,-0.7526035454545456,1.1260263366336636,1.950822483951502e-26,True
BTN3A2,-1.4086296498649866,1.8145079337852346e-08,-0.4578528181818183,0.9507768316831684,3.281790969290233e-08,True
BTN3A3,-2.072962060306031,2.8509983919241927e-30,-0.8444535454545455,1.2285085148514854,1.5077911717068336e-29,True
BTNL9,-2.8692998550855084,5.093817282101397e-35,-1.136527181818182,1.7327726732673265,3.4486226790737543e-34,True
BUB1B-PAK6,0.812685496849685,4.361911707196583e-05,0.4357260909090909,-0.37695940594059413,6.527482231838623e-05,True
BUB3,0.8783147173717372,9.228069291659634e-40,0.5471737272727273,-0.3311409900990099,8.186909800946362e-39,True
BUD13,0.7452870036003599,2.633345503636512e-18,0.4203291818181817,-0.32495782178217825,7.701567456407519e-18,True
BUD23,1.1194272466246624,1.0826695384950543e-20,0.45606645454545447,-0.6633607920792078,3.545510605308332e-20,True
BUD31,1.505537570657066,5.0308942571653797e-51,0.6940728181818182,-0.8114647524752477,9.182584431912184e-50,True
BYSL,0.9308089027902791,2.0672512762389468e-23,0.2995500909090909,-0.6312588118811882,7.837164687441218e-23,True
BZW1,2.369641162016202,1.0314101402204869e-70,0.8945991818181818,-1.47504198019802,1.0256084581817466e-68,True
BZW2,3.199102458145815,3.118783946462026e-65,0.9256446363636365,-2.2734578217821784,1.701252088738657e-63,True
C11orf52,-1.1368389513951394,8.532372883254884e-07,-0.5017995454545454,0.6350394059405939,1.4111232076152309e-06,True
C11orf54,-0.6507366597659766,5.40874596046148e-06,-0.13236081818181822,0.5183758415841584,8.55824447846267e-06,True
C11orf58,1.1680369315931594,1.8549946279072165e-34,0.5395355454545454,-0.6285013861386138,1.227150292307851e-33,True
C11orf68,-0.2937137434743475,5.4857518129191285e-05,0.05452645454545454,0.348240198019802,8.15812226298894e-05,False
C11orf96,-1.1010081629162916,6.1620610275864706e-09,-0.42819172727272725,0.6728164356435643,1.1464243728189525e-08,True
C11orf98,0.33035581548154813,0.001668059412109139,0.2593791818181818,-0.07097663366336633,0.0022339078490451517,False
C12orf10,0.5221904239423942,9.159096229728187e-09,0.2535019090909091,-0.26868851485148515,1.6846383932367103e-08,True
C12orf29,0.6329083807380738,3.5404549964832024e-07,0.3553337272727272,-0.27757465346534654,5.970179013677557e-07,True
C12orf4,-0.8617966867686768,1.088656680841098e-23,-0.1696871818181818,0.6921095049504951,4.168598746614168e-23,True
C12orf43,0.8913476174617461,1.0223757336150342e-10,0.31361118181818176,-0.5777364356435644,2.0867219912527508e-10,True
C12orf45,2.127490945994599,1.3185061774786456e-14,0.38381827272727276,-1.7436726732673264,3.257365416721312e-14,True
C12orf57,0.9855765175517552,5.535946544081143e-21,0.5399246363636364,-0.4456518811881188,1.8400468561907588e-20,True
C12orf66,-0.46255946804680476,0.00014099780758021393,0.010877363636363654,0.4734368316831684,0.00020467838673368646,False
C14orf119,0.45982889378937886,0.0002202588475967132,0.25317463636363635,-0.20665425742574253,0.0003161315530233385,False
C15orf38-AP3S2,-0.6137791800180017,7.497097152436123e-11,-0.07732809090909092,0.5364510891089108,1.5420661369781347e-10,True
C15orf39,-0.8652871926192618,1.3577315642544813e-08,-0.047793727272727286,0.8174934653465346,2.4758176718955642e-08,True
C15orf40,-0.9423245805580558,1.0332952868872092e-21,-0.19564081818181817,0.7466837623762376,3.5829410855885575e-21,True
C15orf48,2.807545878487849,3.2411733962997685e-14,0.08355736363636368,-2.7239885148514853,7.858836992907694e-14,True
C16orf58,1.1868530702070208,3.427783175938006e-14,0.3117655454545455,-0.8750875247524752,8.302871910049279e-14,True
C16orf70,-0.5851339774977496,8.60467217487768e-14,-0.07643536363636362,0.508698613861386,2.0387242636232894e-13,True
C16orf86,-1.9107509027902791,1.4458765167074295e-30,-0.42967209090909086,1.4810788118811882,7.771586277302433e-30,True
C16orf89,0.8685049153915391,0.031305338778881135,-0.9072162727272725,-1.7757211881188115,0.037952852931572176,True
C17orf49,0.03484312421242128,0.7152764398271638,0.16378827272727275,0.12894514851485148,0.7379259585637205,False
C17orf49.1,-0.18394903060306025,0.143531166360192,-0.01917754545454543,0.16477148514851483,0.16272547673092552,False
C17orf75,1.5295560765076508,1.2080719553802524e-41,0.6305873636363638,-0.8989687128712871,1.1731693678596022e-40,True
C17orf80,0.9878189225922592,1.5002840123627128e-13,0.3780620909090908,-0.6097568316831684,3.512806274715344e-13,True
C17orf97,0.06232137263726369,0.7478043127632418,-0.037743181818181835,-0.10006455445544553,0.7681621852797265,False
C18orf21,0.5182900423042304,0.005867606571289304,0.10231063636363634,-0.41597940594059407,0.007545759440863223,True
C18orf25,0.043003799279928034,0.7058280497806301,-0.2646926363636363,-0.30769643564356436,0.7288873391611742,False
C18orf32,0.44685718361836185,0.008880712141095917,0.19950827272727278,-0.24734891089108907,0.01127930788968888,False
C18orf63,0.10885444014401413,0.7764717422281044,-0.9118942727272727,-1.0207487128712869,0.794362796196494,False
C19orf12,-0.18146015571557153,0.19819598053638918,-0.0330593636363636,0.14840079207920792,0.22112889553534024,False
C19orf25,-0.4625903231323132,2.28624083322869e-06,0.10271918181818182,0.565309504950495,3.7015697072593413e-06,False
C19orf33,-1.076003725472547,7.946724392504143e-06,-0.5657526363636363,0.5102510891089108,1.2452303192850385e-05,True
C19orf47,1.136593412241224,1.5489944210739638e-21,0.3785128181818181,-0.758080594059406,5.303694671295573e-21,True
C19orf53,-0.9653394050405041,3.0284310605971494e-06,-0.24667445454545456,0.7186649504950495,4.870182429996696e-06,True
C19orf66,-0.05440137623762378,0.5044790263102849,0.156021,0.21042237623762378,0.5333063992423012,False
C19orf70,0.11526989288928893,0.32087341528983093,0.18131009090909092,0.06604019801980199,0.34922558686087407,False
C1GALT1,0.41222816471647167,0.01591711561827533,0.1898228181818182,-0.22240534653465346,0.019779326437393427,False
C1GALT1C1,0.23825355805580561,0.11925419135979072,0.17147118181818186,-0.06678237623762374,0.13640073217356363,False
C1QA,-1.6548197740774078,1.7465286911516178e-20,-0.616228090909091,1.0385916831683168,5.645906835669943e-20,True
C1QB,-1.5639543465346535,7.959784317102543e-18,-0.5313289999999999,1.0326253465346535,2.2770183125879795e-17,True
C1QBP,0.6449879126912692,8.09661059045076e-07,0.21373009090909095,-0.4312578217821782,1.3413787694627376e-06,True
C1QC,-1.335459288028803,2.9527910161840835e-16,-0.41537354545454547,0.9200857425742575,7.834169827819139e-16,True
C1QTNF3,0.9852687029702972,0.0027696183548577393,-0.22382099999999994,-1.2090897029702972,0.003654288433375533,True
C1QTNF5,-0.15193610171017102,0.5192186881953428,-0.22998263636363642,-0.0780465346534654,0.5478569246725702,False
C1R,-1.26396600270027,2.91687460161227e-14,-0.34204263636363635,0.9219233663366335,7.086913959529327e-14,True
C1RL,-2.138228216921692,1.36073775324242e-31,-0.5920444545454546,1.5461837623762376,7.78286554371009e-31,True
C1S,-1.3856071368136815,6.473974218421673e-17,-0.35476990909090916,1.0308372277227724,1.7845959540587147e-16,True
C1orf116,-1.8692106651665168,2.2944699280967988e-11,-1.174108090909091,0.6951025742574256,4.8576203002022716e-11,True
C1orf122,1.9644056984698468,1.636438003398373e-38,0.6197082727272729,-1.344697425742574,1.3572056629401276e-37,True
C1orf123,-0.4778027803780377,2.1228630568219985e-08,0.11707009090909092,0.5948728712871286,3.828613402687096e-08,False
C1orf131,1.1379091566156614,2.5628458224438064e-09,0.510613909090909,-0.6272952475247525,4.8551153445224404e-09,True
C1orf167,-1.206970495949595,1.744799043767044e-07,-0.7773255454545456,0.4296449504950494,2.9897418186681393e-07,True
C1orf174,0.04380127902790279,0.7604658464304017,0.04688009090909091,0.0030788118811881267,0.7801619527162401,False
C1orf198,-2.534226452745275,2.629170833237605e-50,-0.8806753636363637,1.6535510891089111,4.563284504379305e-49,True
C1orf21,-0.7203734050405042,7.858927196770201e-05,-0.23628845454545452,0.4840849504950496,0.00011577364046353138,True
C1orf210,0.35674293699369947,0.09140699433984956,0.39571481818181825,0.03897188118811879,0.1058688628934972,False
C1orf226,-0.3005717812781279,0.08045074230798221,0.06635554545454546,0.36692732673267336,0.09379369639374673,False
C1orf35,2.091294600360036,1.0964819234836273e-43,0.6900328181818182,-1.4012617821782176,1.2058774702275008e-42,True
C1orf50,0.6447019810981098,1.2382879376557303e-07,0.3620055454545455,-0.2826964356435644,2.137944773532574e-07,True
C1orf52,0.3212481197119712,0.0010523352492137518,0.23898554545454548,-0.08226257425742575,0.0014324243959781084,False
C1orf56,-1.4976655850585059,1.866640698292354e-12,-0.5068495454545455,0.9908160396039604,4.148766497298908e-12,True
C1orf87,-3.5742822943294335,3.9020897159892512e-31,-1.8476153636363641,1.7266669306930693,2.15938251761353e-30,True
C2,-1.9666313672367237,1.9504613300694563e-25,-0.5700535454545455,1.3965778217821783,8.148404313716862e-25,True
C20orf194,-2.6342833528352836,2.9563661471143024e-43,-1.0115168181818182,1.6227665346534652,3.170951824758779e-42,True
C20orf27,-0.9091041485148512,9.698489554946698e-19,-0.20115899999999998,0.7079451485148512,2.8977083346329012e-18,True
C21orf2,-0.7990104401440145,6.301143155491173e-12,-0.1673217272727273,0.6316887128712871,1.3667510239109008e-11,True
C2CD2,0.4822462205220523,0.0012353668361370276,0.1544646363636364,-0.3277815841584159,0.001670843272565042,False
C2CD2L,-1.0992218262826283,1.2082304851908312e-22,-0.3350717272727273,0.7641500990099009,4.413994723165585e-22,True
C2CD3,0.05697403330333033,0.730222866695305,-0.03560081818181817,-0.0925748514851485,0.751801928976853,False
C2CD5,-0.17020192529252923,0.019450202587478562,0.13043827272727274,0.30064019801980196,0.024013403246258454,False
C2orf49.1,0.12464241314131408,0.19541713657802176,0.3106073636363636,0.18596495049504952,0.21820704009519193,False
C2orf54,-3.897427730873087,1.0663212758808467e-53,-1.715449909090909,2.181977821782178,2.323996095789626e-52,True
C2orf69,0.18828075877587758,0.06486938701487883,0.11771481818181821,-0.07056594059405938,0.0763084619154693,False
C2orf76,-0.2795765607560756,0.007580548066293372,0.07510918181818182,0.35468574257425745,0.009674319764817719,False
C3,-3.2325134464446448,3.7188490087255405e-47,-1.3156435454545456,1.9168699009900994,5.1524140257320765e-46,True
C3orf38,0.28313635553555355,0.00014477393281146176,0.14448645454545453,-0.13864990099009902,0.00021000029822492233,False
C3orf58,-0.18076014311431143,0.21190566489214305,-0.19926172727272728,-0.018501584158415844,0.23573610034499448,False
C4B,-2.9636686219621957,5.7093882155461005e-27,-1.338379909090909,1.625288712871287,2.5781371762347718e-26,True
C4BPA,-2.2011650666066602,1.4556014350433536e-17,-0.9868753636363636,1.2142897029702968,4.121973093718141e-17,True
C4BPB,-2.963330827182718,2.653845678913803e-27,-1.2587262727272726,1.7046045544554456,1.2150412878134851e-26,True
C4orf33,-0.20227609270927085,0.4891867168182618,-0.36760718181818175,-0.1653310891089109,0.5180581760314097,False
C5,-2.5793450666066606,2.109225261928871e-29,-0.9516553636363635,1.6276897029702972,1.0721333519900428e-28,True
C5.1,-3.266842357335734,7.022386911107327e-22,-1.7086435454545457,1.558198811881188,2.454621217628361e-21,True
C5AR1,-1.121108404140414,1.644815999129678e-08,-0.5172979090909091,0.6038104950495049,2.9839250337688915e-08,True
C5orf15,1.4564995130513052,8.608048853176573e-13,0.42709990909090906,-1.029399603960396,1.9426107411920467e-12,True
C5orf22,0.905879199819982,1.20117132080537e-11,0.356150090909091,-0.549729108910891,2.576136020761191e-11,True
C5orf24,-0.5653260567056705,6.470982060734314e-05,-0.07193536363636364,0.4933906930693069,9.578538494614632e-05,True
C5orf51,1.1361998478847886,3.0569398983376903e-22,0.37346281818181826,-0.7627370297029702,1.0900839846668506e-21,True
C6,-2.424704634563456,4.261577932317724e-29,-0.8886535454545454,1.5360510891089107,2.1343663663119095e-28,True
C6orf106,-0.304964310531053,0.003244965041968106,0.14028281818181818,0.4452471287128712,0.004261443980001037,False
C6orf120,-0.20857350045004497,0.16958070616285803,-0.0943362727272727,0.11423722772277228,0.1905387736617988,False
C6orf132,-0.0014288199819982167,0.9919750313402809,-0.03985990909090914,-0.038431089108910924,0.9928070506578236,False
C6orf203,0.16844852295229523,0.10935361810718454,0.2164099090909091,0.04796138613861385,0.1255278545516094,False
C6orf47,0.6436733672367239,6.691937616421335e-06,0.2935155454545455,-0.3501578217821783,1.0532767763620454e-05,True
C6orf89,0.4532671548154816,0.010147482601294291,0.22496081818181818,-0.2283063366336634,0.012813210173539062,False
C7,-3.1650220963096314,7.174080967721519e-45,-1.2295353636363637,1.9354867326732677,8.382347235969353e-44,True
